pincode,date,state,district,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,year,quarter_4_month
516396,2025-03-12,Andhra Pradesh,Cuddapah,,,,2.0,1.0,1.0,7.0,2025,Q1_Jan_Apr
516396,2025-04-09,Andhra Pradesh,Cuddapah,,,,1.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
516396,2025-04-12,Andhra Pradesh,Cuddapah,,,,3.0,2.0,0.0,6.0,2025,Q1_Jan_Apr
516401,2025-01-03,Andhra Pradesh,Cuddapah,,,,50.0,16.0,,,2025,Q1_Jan_Apr
516401,2025-01-05,Andhra Pradesh,Cuddapah,,,,75.0,13.0,,,2025,Q1_Jan_Apr
516401,2025-01-06,Andhra Pradesh,Cuddapah,,,,72.0,15.0,,,2025,Q1_Jan_Apr
516401,2025-01-07,Andhra Pradesh,Cuddapah,,,,16.0,18.0,,,2025,Q1_Jan_Apr
516401,2025-01-09,Andhra Pradesh,Cuddapah,,,,2.0,4.0,0.0,1.0,2025,Q1_Jan_Apr
516401,2025-01-11,Andhra Pradesh,Cuddapah,,,,,,1.0,7.0,2025,Q1_Jan_Apr
516401,2025-01-12,Andhra Pradesh,Cuddapah,,,,4.0,0.0,0.0,1.0,2025,Q1_Jan_Apr
516401,2025-02-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,1.0,1.0,,,2025,Q1_Jan_Apr
516401,2025-02-12,Andhra Pradesh,Cuddapah,,,,4.0,3.0,0.0,1.0,2025,Q1_Jan_Apr
516401,2025-03-09,Andhra Pradesh,Cuddapah,,,,0.0,1.0,,,2025,Q1_Jan_Apr
516401,2025-03-11,Andhra Pradesh,Cuddapah,,,,,,0.0,1.0,2025,Q1_Jan_Apr
516401,2025-03-12,Andhra Pradesh,Cuddapah,,,,0.0,1.0,1.0,3.0,2025,Q1_Jan_Apr
516401,2025-04-09,Andhra Pradesh,Y. S. R,,,,,,0.0,2.0,2025,Q1_Jan_Apr
516401,2025-04-12,Andhra Pradesh,Cuddapah,,,,4.0,4.0,0.0,3.0,2025,Q1_Jan_Apr
516411,2025-01-03,Andhra Pradesh,Cuddapah,,,,98.0,34.0,,,2025,Q1_Jan_Apr
516411,2025-01-04,Andhra Pradesh,Cuddapah,,,,134.0,39.0,,,2025,Q1_Jan_Apr
516411,2025-01-05,Andhra Pradesh,Cuddapah,,,,91.0,33.0,,,2025,Q1_Jan_Apr
516411,2025-01-06,Andhra Pradesh,Cuddapah,,,,67.0,31.0,,,2025,Q1_Jan_Apr
516411,2025-01-07,Andhra Pradesh,Cuddapah,,,,28.0,39.0,,,2025,Q1_Jan_Apr
516411,2025-01-09,Andhra Pradesh,Cuddapah,,,,2.0,2.0,1.0,2.0,2025,Q1_Jan_Apr
516411,2025-01-12,Andhra Pradesh,Cuddapah,,,,6.0,1.0,,,2025,Q1_Jan_Apr
516411,2025-02-09,Andhra Pradesh,Cuddapah,,,,2.0,3.0,0.0,4.0,2025,Q1_Jan_Apr
516411,2025-02-11,Andhra Pradesh,Cuddapah,,,,,,0.0,1.0,2025,Q1_Jan_Apr
516411,2025-02-12,Andhra Pradesh,Cuddapah,,,,4.0,1.0,0.0,1.0,2025,Q1_Jan_Apr
516411,2025-03-09,Andhra Pradesh,Y. S. R,,,,0.0,1.0,,,2025,Q1_Jan_Apr
516411,2025-03-12,Andhra Pradesh,Cuddapah,,,,4.0,1.0,,,2025,Q1_Jan_Apr
516411,2025-04-09,Andhra Pradesh,Y. S. R,,,,1.0,0.0,1.0,1.0,2025,Q1_Jan_Apr
516411,2025-04-12,Andhra Pradesh,Cuddapah,,,,3.0,1.0,0.0,7.0,2025,Q1_Jan_Apr
516421,2025-01-03,Andhra Pradesh,Cuddapah,,,,144.0,22.0,,,2025,Q1_Jan_Apr
516421,2025-01-04,Andhra Pradesh,Cuddapah,,,,156.0,23.0,,,2025,Q1_Jan_Apr
516421,2025-01-05,Andhra Pradesh,Cuddapah,,,,129.0,29.0,,,2025,Q1_Jan_Apr
516421,2025-01-06,Andhra Pradesh,Cuddapah,,,,84.0,23.0,,,2025,Q1_Jan_Apr
516421,2025-01-07,Andhra Pradesh,Cuddapah,,,,36.0,44.0,,,2025,Q1_Jan_Apr
516421,2025-01-09,Andhra Pradesh,Cuddapah,,,,2.0,2.0,,,2025,Q1_Jan_Apr
516421,2025-01-12,Andhra Pradesh,Cuddapah,,,,3.0,2.0,,,2025,Q1_Jan_Apr
516421,2025-02-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,2.0,2.0,0.0,6.0,2025,Q1_Jan_Apr
516421,2025-02-11,Andhra Pradesh,Cuddapah,,,,,,1.0,0.0,2025,Q1_Jan_Apr
516421,2025-02-12,Andhra Pradesh,Cuddapah,,,,4.0,4.0,0.0,3.0,2025,Q1_Jan_Apr
516421,2025-03-09,Andhra Pradesh,Cuddapah,,,,,,0.0,2.0,2025,Q1_Jan_Apr
516421,2025-03-12,Andhra Pradesh,Cuddapah,,,,0.0,4.0,0.0,2.0,2025,Q1_Jan_Apr
516421,2025-04-09,Andhra Pradesh,Cuddapah,,,,1.0,1.0,,,2025,Q1_Jan_Apr
516421,2025-04-12,Andhra Pradesh,Cuddapah,,,,2.0,3.0,0.0,8.0,2025,Q1_Jan_Apr
516431,2025-01-03,Andhra Pradesh,Cuddapah,,,,49.0,24.0,,,2025,Q1_Jan_Apr
516431,2025-01-04,Andhra Pradesh,Cuddapah,,,,90.0,15.0,,,2025,Q1_Jan_Apr
516431,2025-01-05,Andhra Pradesh,Cuddapah,,,,91.0,22.0,,,2025,Q1_Jan_Apr
516431,2025-01-06,Andhra Pradesh,Cuddapah,,,,65.0,22.0,,,2025,Q1_Jan_Apr
516431,2025-01-07,Andhra Pradesh,Cuddapah,,,,16.0,17.0,,,2025,Q1_Jan_Apr
516431,2025-01-09,Andhra Pradesh,Cuddapah,2.0,0.0,0.0,,,,,2025,Q1_Jan_Apr
516431,2025-01-12,Andhra Pradesh,Cuddapah,,,,3.0,3.0,0.0,6.0,2025,Q1_Jan_Apr
516431,2025-02-09,Andhra Pradesh,Y. S. R,,,,0.0,1.0,,,2025,Q1_Jan_Apr
516431,2025-02-11,Andhra Pradesh,Y. S. R,,,,,,0.0,2.0,2025,Q1_Jan_Apr
516431,2025-02-12,Andhra Pradesh,Y. S. R,,,,2.0,2.0,,,2025,Q1_Jan_Apr
516431,2025-03-09,Andhra Pradesh,Cuddapah,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2025,Q1_Jan_Apr
516431,2025-03-11,Andhra Pradesh,Y. S. R,,,,,,0.0,3.0,2025,Q1_Jan_Apr
516431,2025-03-12,Andhra Pradesh,Cuddapah,,,,,,0.0,1.0,2025,Q1_Jan_Apr
516431,2025-04-09,Andhra Pradesh,Cuddapah,,,,3.0,1.0,,,2025,Q1_Jan_Apr
516431,2025-04-12,Andhra Pradesh,Y. S. R,,,,2.0,0.0,0.0,1.0,2025,Q1_Jan_Apr
516432,2025-01-03,Andhra Pradesh,Cuddapah,,,,53.0,7.0,,,2025,Q1_Jan_Apr
516432,2025-01-04,Andhra Pradesh,Cuddapah,,,,76.0,16.0,,,2025,Q1_Jan_Apr
516432,2025-01-05,Andhra Pradesh,Cuddapah,,,,57.0,17.0,,,2025,Q1_Jan_Apr
516432,2025-01-06,Andhra Pradesh,Cuddapah,,,,72.0,28.0,,,2025,Q1_Jan_Apr
516432,2025-01-07,Andhra Pradesh,Cuddapah,,,,18.0,14.0,,,2025,Q1_Jan_Apr
516432,2025-01-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
516432,2025-01-12,Andhra Pradesh,Cuddapah,,,,3.0,3.0,0.0,1.0,2025,Q1_Jan_Apr
516432,2025-02-09,Andhra Pradesh,Cuddapah,,,,0.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
516432,2025-02-12,Andhra Pradesh,Cuddapah,,,,6.0,3.0,0.0,4.0,2025,Q1_Jan_Apr
516432,2025-03-11,Andhra Pradesh,Cuddapah,,,,,,0.0,1.0,2025,Q1_Jan_Apr
516432,2025-03-12,Andhra Pradesh,Cuddapah,,,,1.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
516432,2025-04-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,2.0,1.0,,,2025,Q1_Jan_Apr
516432,2025-04-12,Andhra Pradesh,Cuddapah,,,,0.0,5.0,0.0,3.0,2025,Q1_Jan_Apr
516433,2025-01-03,Andhra Pradesh,Cuddapah,,,,54.0,23.0,,,2025,Q1_Jan_Apr
516433,2025-01-04,Andhra Pradesh,Cuddapah,,,,109.0,22.0,,,2025,Q1_Jan_Apr
516433,2025-01-05,Andhra Pradesh,Y. S. R,,,,12.0,10.0,,,2025,Q1_Jan_Apr
516433,2025-01-06,Andhra Pradesh,Cuddapah,,,,105.0,32.0,,,2025,Q1_Jan_Apr
516433,2025-01-07,Andhra Pradesh,Cuddapah,,,,20.0,21.0,,,2025,Q1_Jan_Apr
516433,2025-01-09,Andhra Pradesh,Y. S. R,1.0,0.0,0.0,,,,,2025,Q1_Jan_Apr
516433,2025-01-12,Andhra Pradesh,Cuddapah,,,,5.0,3.0,2.0,0.0,2025,Q1_Jan_Apr
516433,2025-02-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,1.0,2.0,0.0,4.0,2025,Q1_Jan_Apr
516433,2025-02-12,Andhra Pradesh,Cuddapah,,,,3.0,3.0,,,2025,Q1_Jan_Apr
516433,2025-03-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,2.0,0.0,,,2025,Q1_Jan_Apr
516433,2025-03-12,Andhra Pradesh,Cuddapah,,,,2.0,3.0,,,2025,Q1_Jan_Apr
516433,2025-04-09,Andhra Pradesh,Cuddapah,,,,2.0,1.0,,,2025,Q1_Jan_Apr
516433,2025-04-12,Andhra Pradesh,Cuddapah,,,,1.0,1.0,0.0,1.0,2025,Q1_Jan_Apr
516434,2025-01-03,Andhra Pradesh,Y. S. R,,,,18.0,24.0,52.0,528.0,2025,Q1_Jan_Apr
516434,2025-01-04,Andhra Pradesh,Cuddapah,,,,816.0,144.0,,,2025,Q1_Jan_Apr
516434,2025-01-05,Andhra Pradesh,Y. S. R,,,,39.0,20.0,,,2025,Q1_Jan_Apr
516434,2025-01-06,Andhra Pradesh,Y. S. R,,,,45.0,27.0,,,2025,Q1_Jan_Apr
516434,2025-01-07,Andhra Pradesh,Cuddapah,,,,144.0,154.0,,,2025,Q1_Jan_Apr
516434,2025-01-09,Andhra Pradesh,Cuddapah,4.0,0.0,0.0,5.0,3.0,0.0,5.0,2025,Q1_Jan_Apr
516434,2025-01-11,Andhra Pradesh,Y. S. R,,,,,,2.0,12.0,2025,Q1_Jan_Apr
516434,2025-01-12,Andhra Pradesh,Y. S. R,,,,5.0,1.0,2.0,18.0,2025,Q1_Jan_Apr
516434,2025-02-09,Andhra Pradesh,Cuddapah,6.0,1.0,0.0,7.0,8.0,,,2025,Q1_Jan_Apr
516434,2025-02-11,Andhra Pradesh,Y. S. R,,,,,,3.0,5.0,2025,Q1_Jan_Apr
516434,2025-02-12,Andhra Pradesh,Cuddapah,,,,21.0,11.0,2.0,13.0,2025,Q1_Jan_Apr
516434,2025-03-01,Andhra Pradesh,Y. S. R,,,,,,17.0,172.0,2025,Q1_Jan_Apr
516434,2025-03-09,Andhra Pradesh,Cuddapah,3.0,0.0,0.0,5.0,8.0,,,2025,Q1_Jan_Apr
516434,2025-03-12,Andhra Pradesh,Y. S. R,,,,0.0,1.0,,,2025,Q1_Jan_Apr
516434,2025-04-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,,,1.0,9.0,2025,Q1_Jan_Apr
516434,2025-04-11,Andhra Pradesh,Y. S. R,,,,,,0.0,3.0,2025,Q1_Jan_Apr
516434,2025-04-12,Andhra Pradesh,Cuddapah,,,,17.0,7.0,1.0,15.0,2025,Q1_Jan_Apr
516439,2025-01-03,Andhra Pradesh,Cuddapah,,,,54.0,21.0,,,2025,Q1_Jan_Apr
516439,2025-01-04,Andhra Pradesh,Cuddapah,,,,80.0,19.0,,,2025,Q1_Jan_Apr
516439,2025-01-05,Andhra Pradesh,Cuddapah,,,,83.0,18.0,,,2025,Q1_Jan_Apr
516439,2025-01-06,Andhra Pradesh,Cuddapah,,,,96.0,23.0,,,2025,Q1_Jan_Apr
516439,2025-01-07,Andhra Pradesh,Cuddapah,,,,17.0,10.0,,,2025,Q1_Jan_Apr
516439,2025-01-09,Andhra Pradesh,Cuddapah,,,,,,0.0,1.0,2025,Q1_Jan_Apr
516439,2025-01-12,Andhra Pradesh,Cuddapah,,,,2.0,0.0,,,2025,Q1_Jan_Apr
516439,2025-02-12,Andhra Pradesh,Y. S. R,,,,0.0,1.0,0.0,1.0,2025,Q1_Jan_Apr
516439,2025-03-09,Andhra Pradesh,Cuddapah,2.0,0.0,0.0,,,,,2025,Q1_Jan_Apr
516439,2025-03-11,Andhra Pradesh,Cuddapah,,,,,,0.0,1.0,2025,Q1_Jan_Apr
516439,2025-03-12,Andhra Pradesh,Cuddapah,,,,1.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
516439,2025-04-12,Andhra Pradesh,Cuddapah,,,,2.0,1.0,0.0,3.0,2025,Q1_Jan_Apr
516444,2025-01-03,Andhra Pradesh,Cuddapah,,,,53.0,38.0,,,2025,Q1_Jan_Apr
516444,2025-01-04,Andhra Pradesh,Cuddapah,,,,148.0,26.0,,,2025,Q1_Jan_Apr
516444,2025-01-05,Andhra Pradesh,Cuddapah,,,,128.0,42.0,,,2025,Q1_Jan_Apr
516444,2025-01-06,Andhra Pradesh,Cuddapah,,,,92.0,39.0,,,2025,Q1_Jan_Apr
516444,2025-01-07,Andhra Pradesh,Cuddapah,,,,23.0,23.0,,,2025,Q1_Jan_Apr
516444,2025-01-09,Andhra Pradesh,Y. S. R,,,,,,0.0,1.0,2025,Q1_Jan_Apr
516444,2025-01-12,Andhra Pradesh,Cuddapah,,,,,,1.0,5.0,2025,Q1_Jan_Apr
516444,2025-02-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2025,Q1_Jan_Apr
516444,2025-02-11,Andhra Pradesh,Cuddapah,,,,,,1.0,2.0,2025,Q1_Jan_Apr
516444,2025-02-12,Andhra Pradesh,Y. S. R,,,,1.0,0.0,0.0,2.0,2025,Q1_Jan_Apr
516444,2025-03-09,Andhra Pradesh,Cuddapah,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2025,Q1_Jan_Apr
516444,2025-03-11,Andhra Pradesh,Cuddapah,,,,,,0.0,4.0,2025,Q1_Jan_Apr
516444,2025-03-12,Andhra Pradesh,Cuddapah,,,,3.0,8.0,,,2025,Q1_Jan_Apr
516444,2025-04-09,Andhra Pradesh,Cuddapah,,,,2.0,2.0,0.0,2.0,2025,Q1_Jan_Apr
516444,2025-04-12,Andhra Pradesh,Cuddapah,,,,7.0,10.0,2.0,9.0,2025,Q1_Jan_Apr
516454,2025-01-03,Andhra Pradesh,Cuddapah,,,,72.0,24.0,,,2025,Q1_Jan_Apr
516454,2025-01-04,Andhra Pradesh,Cuddapah,,,,54.0,35.0,,,2025,Q1_Jan_Apr
516454,2025-01-05,Andhra Pradesh,Cuddapah,,,,64.0,18.0,,,2025,Q1_Jan_Apr
516454,2025-01-06,Andhra Pradesh,Cuddapah,,,,95.0,32.0,,,2025,Q1_Jan_Apr
516454,2025-01-07,Andhra Pradesh,Cuddapah,,,,22.0,21.0,,,2025,Q1_Jan_Apr
516454,2025-01-09,Andhra Pradesh,Cuddapah,,,,0.0,1.0,2.0,8.0,2025,Q1_Jan_Apr
516454,2025-01-11,Andhra Pradesh,Y. S. R,,,,,,0.0,2.0,2025,Q1_Jan_Apr
516454,2025-01-12,Andhra Pradesh,Y. S. R,,,,0.0,1.0,0.0,6.0,2025,Q1_Jan_Apr
516454,2025-02-09,Andhra Pradesh,Cuddapah,,,,1.0,3.0,0.0,3.0,2025,Q1_Jan_Apr
516454,2025-02-11,Andhra Pradesh,Y. S. R,,,,,,1.0,0.0,2025,Q1_Jan_Apr
516454,2025-02-12,Andhra Pradesh,Y. S. R,,,,1.0,0.0,,,2025,Q1_Jan_Apr
516454,2025-03-01,Andhra Pradesh,Cuddapah,,,,,,19.0,137.0,2025,Q1_Jan_Apr
516454,2025-03-09,Andhra Pradesh,Cuddapah,2.0,0.0,0.0,1.0,3.0,,,2025,Q1_Jan_Apr
516454,2025-03-11,Andhra Pradesh,Cuddapah,,,,,,1.0,4.0,2025,Q1_Jan_Apr
516454,2025-03-12,Andhra Pradesh,Cuddapah,,,,9.0,2.0,1.0,2.0,2025,Q1_Jan_Apr
516454,2025-04-09,Andhra Pradesh,Cuddapah,,,,1.0,3.0,0.0,3.0,2025,Q1_Jan_Apr
516454,2025-04-12,Andhra Pradesh,Cuddapah,,,,1.0,3.0,0.0,6.0,2025,Q1_Jan_Apr
516464,2025-01-03,Andhra Pradesh,Cuddapah,,,,33.0,13.0,14.0,85.0,2025,Q1_Jan_Apr
516464,2025-01-04,Andhra Pradesh,Cuddapah,,,,53.0,18.0,,,2025,Q1_Jan_Apr
516464,2025-01-05,Andhra Pradesh,Cuddapah,,,,53.0,20.0,,,2025,Q1_Jan_Apr
516464,2025-01-06,Andhra Pradesh,Cuddapah,,,,53.0,18.0,,,2025,Q1_Jan_Apr
516464,2025-01-07,Andhra Pradesh,Cuddapah,,,,12.0,11.0,,,2025,Q1_Jan_Apr
516464,2025-01-09,Andhra Pradesh,Cuddapah,,,,1.0,0.0,,,2025,Q1_Jan_Apr
516464,2025-01-11,Andhra Pradesh,Y. S. R,,,,,,1.0,0.0,2025,Q1_Jan_Apr
516464,2025-01-12,Andhra Pradesh,Cuddapah,,,,3.0,0.0,,,2025,Q1_Jan_Apr
516464,2025-02-09,Andhra Pradesh,Cuddapah,,,,0.0,2.0,0.0,2.0,2025,Q1_Jan_Apr
516464,2025-02-11,Andhra Pradesh,Cuddapah,,,,,,1.0,1.0,2025,Q1_Jan_Apr
516464,2025-03-09,Andhra Pradesh,Cuddapah,,,,0.0,1.0,,,2025,Q1_Jan_Apr
516464,2025-03-11,Andhra Pradesh,Cuddapah,,,,,,0.0,1.0,2025,Q1_Jan_Apr
516464,2025-03-12,Andhra Pradesh,Cuddapah,,,,0.0,1.0,0.0,1.0,2025,Q1_Jan_Apr
516464,2025-04-09,Andhra Pradesh,Y. S. R,1.0,0.0,0.0,2.0,0.0,,,2025,Q1_Jan_Apr
516464,2025-04-12,Andhra Pradesh,Y. S. R,,,,0.0,1.0,0.0,1.0,2025,Q1_Jan_Apr
516474,2025-01-03,Andhra Pradesh,Cuddapah,,,,112.0,43.0,,,2025,Q1_Jan_Apr
516474,2025-01-04,Andhra Pradesh,Cuddapah,,,,179.0,29.0,,,2025,Q1_Jan_Apr
516474,2025-01-05,Andhra Pradesh,Cuddapah,,,,156.0,31.0,,,2025,Q1_Jan_Apr
516474,2025-01-06,Andhra Pradesh,Cuddapah,,,,96.0,38.0,,,2025,Q1_Jan_Apr
516474,2025-01-07,Andhra Pradesh,Cuddapah,,,,31.0,25.0,,,2025,Q1_Jan_Apr
516474,2025-01-09,Andhra Pradesh,Cuddapah,,,,1.0,6.0,,,2025,Q1_Jan_Apr
516474,2025-01-12,Andhra Pradesh,Y. S. R,,,,1.0,0.0,0.0,2.0,2025,Q1_Jan_Apr
516474,2025-02-09,Andhra Pradesh,Cuddapah,,,,4.0,1.0,0.0,7.0,2025,Q1_Jan_Apr
516474,2025-02-11,Andhra Pradesh,Cuddapah,,,,,,2.0,1.0,2025,Q1_Jan_Apr
516474,2025-02-12,Andhra Pradesh,Y. S. R,,,,0.0,1.0,2.0,4.0,2025,Q1_Jan_Apr
516474,2025-03-09,Andhra Pradesh,Y. S. R,1.0,0.0,0.0,4.0,2.0,,,2025,Q1_Jan_Apr
516474,2025-03-12,Andhra Pradesh,Y. S. R,,,,0.0,1.0,0.0,7.0,2025,Q1_Jan_Apr
516474,2025-04-09,Andhra Pradesh,Cuddapah,,,,3.0,1.0,0.0,5.0,2025,Q1_Jan_Apr
516474,2025-04-12,Andhra Pradesh,Cuddapah,,,,9.0,4.0,1.0,8.0,2025,Q1_Jan_Apr
516484,2025-01-03,Andhra Pradesh,Cuddapah,,,,61.0,11.0,,,2025,Q1_Jan_Apr
516484,2025-01-04,Andhra Pradesh,Cuddapah,,,,95.0,20.0,,,2025,Q1_Jan_Apr
516484,2025-01-05,Andhra Pradesh,Cuddapah,,,,78.0,12.0,,,2025,Q1_Jan_Apr
516484,2025-01-06,Andhra Pradesh,Cuddapah,,,,69.0,21.0,,,2025,Q1_Jan_Apr
516484,2025-01-07,Andhra Pradesh,Cuddapah,,,,15.0,22.0,,,2025,Q1_Jan_Apr
516484,2025-01-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,0.0,1.0,,,2025,Q1_Jan_Apr
516484,2025-01-11,Andhra Pradesh,Y. S. R,,,,,,0.0,1.0,2025,Q1_Jan_Apr
516484,2025-01-12,Andhra Pradesh,Cuddapah,,,,5.0,3.0,4.0,5.0,2025,Q1_Jan_Apr
516484,2025-02-09,Andhra Pradesh,Cuddapah,,,,2.0,1.0,,,2025,Q1_Jan_Apr
516484,2025-02-11,Andhra Pradesh,Cuddapah,,,,,,1.0,0.0,2025,Q1_Jan_Apr
516484,2025-02-12,Andhra Pradesh,Y. S. R,,,,1.0,0.0,,,2025,Q1_Jan_Apr
516484,2025-03-09,Andhra Pradesh,Cuddapah,,,,0.0,2.0,,,2025,Q1_Jan_Apr
516484,2025-03-11,Andhra Pradesh,Cuddapah,,,,,,0.0,1.0,2025,Q1_Jan_Apr
516484,2025-03-12,Andhra Pradesh,Cuddapah,,,,1.0,4.0,0.0,2.0,2025,Q1_Jan_Apr
516484,2025-04-09,Andhra Pradesh,Cuddapah,,,,0.0,3.0,,,2025,Q1_Jan_Apr
516484,2025-04-12,Andhra Pradesh,Cuddapah,,,,0.0,2.0,,,2025,Q1_Jan_Apr
516501,2025-01-03,Andhra Pradesh,Cuddapah,,,,164.0,50.0,,,2025,Q1_Jan_Apr
516501,2025-01-04,Andhra Pradesh,Cuddapah,,,,182.0,60.0,,,2025,Q1_Jan_Apr
516501,2025-01-05,Andhra Pradesh,Y. S. R,,,,21.0,11.0,,,2025,Q1_Jan_Apr
516501,2025-01-06,Andhra Pradesh,Cuddapah,,,,228.0,83.0,,,2025,Q1_Jan_Apr
516501,2025-01-07,Andhra Pradesh,Cuddapah,,,,74.0,77.0,,,2025,Q1_Jan_Apr
516501,2025-01-09,Andhra Pradesh,Y. S. R,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2025,Q1_Jan_Apr
516501,2025-01-12,Andhra Pradesh,Y. S. R,,,,2.0,0.0,0.0,1.0,2025,Q1_Jan_Apr
516501,2025-02-09,Andhra Pradesh,Cuddapah,2.0,0.0,0.0,5.0,5.0,0.0,5.0,2025,Q1_Jan_Apr
516501,2025-02-12,Andhra Pradesh,Y. S. R,,,,0.0,1.0,0.0,1.0,2025,Q1_Jan_Apr
516501,2025-03-01,Andhra Pradesh,Cuddapah,,,,,,27.0,196.0,2025,Q1_Jan_Apr
516501,2025-03-09,Andhra Pradesh,Cuddapah,,,,0.0,1.0,,,2025,Q1_Jan_Apr
516501,2025-03-12,Andhra Pradesh,Cuddapah,,,,2.0,0.0,,,2025,Q1_Jan_Apr
516501,2025-04-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,2.0,1.0,1.0,6.0,2025,Q1_Jan_Apr
516501,2025-04-11,Andhra Pradesh,Y. S. R,,,,,,1.0,1.0,2025,Q1_Jan_Apr
516501,2025-04-12,Andhra Pradesh,Cuddapah,,,,5.0,6.0,0.0,5.0,2025,Q1_Jan_Apr
516502,2025-01-03,Andhra Pradesh,Cuddapah,,,,151.0,59.0,19.0,164.0,2025,Q1_Jan_Apr
516502,2025-01-04,Andhra Pradesh,Cuddapah,,,,182.0,55.0,,,2025,Q1_Jan_Apr
516502,2025-01-05,Andhra Pradesh,Cuddapah,,,,117.0,52.0,,,2025,Q1_Jan_Apr
516502,2025-01-06,Andhra Pradesh,Cuddapah,,,,154.0,51.0,,,2025,Q1_Jan_Apr
516502,2025-01-07,Andhra Pradesh,Cuddapah,,,,66.0,41.0,,,2025,Q1_Jan_Apr
516502,2025-01-09,Andhra Pradesh,Cuddapah,2.0,0.0,0.0,3.0,5.0,,,2025,Q1_Jan_Apr
516502,2025-01-12,Andhra Pradesh,Y. S. R,,,,2.0,0.0,,,2025,Q1_Jan_Apr
516502,2025-02-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,3.0,5.0,,,2025,Q1_Jan_Apr
516502,2025-02-12,Andhra Pradesh,Cuddapah,,,,3.0,6.0,1.0,12.0,2025,Q1_Jan_Apr
516502,2025-03-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,1.0,4.0,0.0,2.0,2025,Q1_Jan_Apr
516502,2025-03-11,Andhra Pradesh,Y. S. R,,,,,,0.0,0.0,2025,Q1_Jan_Apr
516502,2025-03-12,Andhra Pradesh,Cuddapah,,,,1.0,3.0,1.0,3.0,2025,Q1_Jan_Apr
516502,2025-04-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,2.0,5.0,,,2025,Q1_Jan_Apr
516502,2025-04-12,Andhra Pradesh,Cuddapah,,,,2.0,4.0,0.0,1.0,2025,Q1_Jan_Apr
516503,2025-01-03,Andhra Pradesh,Cuddapah,,,,152.0,55.0,53.0,280.0,2025,Q1_Jan_Apr
516503,2025-01-04,Andhra Pradesh,Cuddapah,,,,287.0,67.0,,,2025,Q1_Jan_Apr
516503,2025-01-05,Andhra Pradesh,Cuddapah,,,,202.0,39.0,,,2025,Q1_Jan_Apr
516503,2025-01-06,Andhra Pradesh,Y. S. R,,,,13.0,10.0,,,2025,Q1_Jan_Apr
516503,2025-01-07,Andhra Pradesh,Cuddapah,,,,162.0,74.0,,,2025,Q1_Jan_Apr
516503,2025-01-09,Andhra Pradesh,Cuddapah,2.0,0.0,0.0,10.0,5.0,0.0,9.0,2025,Q1_Jan_Apr
516503,2025-01-12,Andhra Pradesh,Cuddapah,,,,12.0,2.0,,,2025,Q1_Jan_Apr
516503,2025-02-09,Andhra Pradesh,Cuddapah,1.0,0.0,0.0,7.0,5.0,,,2025,Q1_Jan_Apr
516503,2025-02-12,Andhra Pradesh,Cuddapah,,,,8.0,5.0,0.0,2.0,2025,Q1_Jan_Apr
516503,2025-03-09,Andhra Pradesh,Cuddapah,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2025,Q1_Jan_Apr
516503,2025-03-11,Andhra Pradesh,Cuddapah,,,,,,3.0,8.0,2025,Q1_Jan_Apr
516503,2025-03-12,Andhra Pradesh,Cuddapah,,,,2.0,4.0,,,2025,Q1_Jan_Apr
516503,2025-04-09,Andhra Pradesh,Cuddapah,4.0,0.0,0.0,0.0,1.0,0.0,7.0,2025,Q1_Jan_Apr
516503,2025-04-12,Andhra Pradesh,Cuddapah,,,,3.0,4.0,0.0,3.0,2025,Q1_Jan_Apr
516504,2025-01-03,Andhra Pradesh,Cuddapah,,,,100.0,106.0,,,2025,Q1_Jan_Apr
516504,2025-01-04,Andhra Pradesh,Annamayya,,,,22.0,12.0,,,2025,Q1_Jan_Apr
516504,2025-01-05,Andhra Pradesh,Annamayya,,,,50.0,16.0,,,2025,Q1_Jan_Apr
516504,2025-01-06,Andhra Pradesh,Cuddapah,,,,242.0,112.0,,,2025,Q1_Jan_Apr
516504,2025-01-07,Andhra Pradesh,Annamayya,,,,24.0,19.0,,,2025,Q1_Jan_Apr
